ticker|headline|date|eventRet|Close
MSFT|Piper raises its PT on LinkedIn (LNKD +6.7%) to $145 following its Q1 beat, which featured strong across-the-board growth, and purchase of SlideShare. The firm sees positive user metrics boding well for future job posting and ad sales, and is also intrigued by LinkedIn's mobile and college opportunities. Needham also sees plenty of growth ahead for LinkedIn, but thinks it's fully baked into its lofty valuation.|2012-05-04|-0.036487198641905416|25.58
TSLA|More on Tesla Motors (NASDAQ:TSLA): Q1 misses across the board, despite a 10% jump in deliveries in its European and Asian markets. The company notes initial deliveries of its Model S to customers in the United States will begin in June, one month ahead of schedule and ups FY12 guidance, now expecting to earn between $560M - $600M. Street estimates are for $561M. Shares +8% AH.|2012-05-09|0.02194899423682284|30.06
NFLX|Shares of Netflix (NFLX +6.6%) trade higher on enthusiasm kicked up by an insider buy and a survey showing the company isn't quite as annoying as it once was to consumers. After its clumsy handling of its decision to split its DVD and streaming business set the customer satisfaction bar low, the company is now trending higher - although its still trails Amazon and Apple by a fair distance.|2012-05-11|0.03677925717459296|11.05
NFLX|Netflix (NFLX +5.1%) pops after Director Jay Hoag, also founding general partner of Technology Crossover Ventures, recently bought 200K shares. The purchases occurred on May 8 and 9 at prices of $71.20-$74.39, worth ~$14.5M; before these buys, Hoag had been a seller in the $100-$270 range.|2012-05-11|0.03677925717459296|11.05
AMZN|Amazon (NASDAQ:AMZN) is upgraded to Outperform at Credit Suisse, which also raises its price target to $270 from $190. CS takes note of the recent buyback announcement, saying the stock has historically outperformed the S&P by 132% in the 12 months following such moves. Shares +1.4% premarket.|2012-05-15|-0.015784126981851943|224.39
GOOG|A number of Internet stocks are rallying yet again ahead of Facebook's IPO, as expectations grow for a strong debut. GOOG +2.6%. YELP +2.5%. P +2.7%. RENN +4.3%. QPSA +2.7%. DMD +6.3%. LNKD +1.8%. However, top Facebook customer Zynga (ZNGA -2.7%) is giving back some of yesterday's gains.|2012-05-16|0.03158470531121138|313.29
AAPL|Is the Facebook IPO hurting Apple (AAPL -1.8%)? As shares fall further below the levels they traded at prior to Apple's strong FQ2 report, one theory making the rounds is that NASDAQ index funds are selling to make room for Facebook and its likely $100B+ market cap. In addition, Bloomberg reports a number of major hedge funds, including SAC Capital and Viking Global, took profits on Apple in Q1, though they collectively still held 37.8M shares at quarter's end.|2012-05-17|-0.04157824008934963|65.56
WMT|Proxy advisory firm Egan Jones recommends that Wal-Mart (NYSE:WMT) shareholders vote against re-electing CEO Michael Duke and former CEO Lee Scott to the retailer's board, citing reports of their failure to properly investigate the bribery allegations in Mexico.  While WMT today disclosed inquiries into the affair, shares are +5% following its earnings beat.|2012-05-17|0.051447747680383515|50.55
WMT|More on Wal-Mart's (NYSE:WMT) Q1: Sales at Walmart U.S. +5.9% Y/Y to $66.34B; Walmart International +15% to $32.0B. U.S. same-store sales increased 2.6% Y/Y. Sam's Club comparable sales up 5.3% Y/Y, with strength shown in both traffic and ticket. Expects Q2 EPS of $1.13-$1.18 vs. consensus $1.16.  Shares +1.5% premarket. (PR)|2012-05-17|0.051447747680383515|50.55
FB|Facebook (FB +0.6%) closes at $38.23 following an epic final hour of trading. Shares spent an enormous amount of time between $38 and $38.05, without ever breaking below the IPO price. Underwriters are widely seen as responsible for the support (I, II, III), though their apparent efforts couldn't prevent the NASDAQ from falling 1.2%, or a general bloodbath from occurring among social networking and other Facebook-related stocks.|2012-05-18|-1.0795124084644665|38.23
FB|"After falling all the way to its IPO price of $38, Facebook (FB +8.9%) has bounced, and is now trading at $41.37. That's helped the NASDAQ, down ~1% at one point, head back towards breakeven. Zero Hedge notes over 30M shares traded at $38. ""That's some serious underwriter buying,"" it quips."|2012-05-18|-1.0795124084644665|38.23
FB|Facebook's (FB +3%) weaker-than-expected debut is leading to a massive selloff in Facebook-related plays, and (to a lesser extent) Internet stocks in general. ZNGA -13.3%. RENN -9.4%. GSVC -12.4%. SVVC -18.6%. P -6%. GRPN -4.9%. YELP -4.4%. QPSA -5.1%. Facebook is now changing hands at $39.12.|2012-05-18|-1.0795124084644665|38.23
FB|Facebook (NASDAQ:FB) opens for trading at $42, and is currently changing hands at $42.57, up 12% from its $38 IPO price. Update (11:35):  Facebook is now trading at $40.20. Over 105M shares have been traded.|2012-05-18|-1.0795124084644665|38.23
FB|Indications that Facebook (NASDAQ:FB) will open in the low-to-mid $40s, below the expectations of some, have contributed to a selloff in the NASDAQ, which is now trading near breakeven. Facebook-related plays are also moving lower. GSVC -3.8%. SVVC -9.3%. ZNGA -2.4%. RENN -7.4%. Trading has been delayed, but is expected to begin in minutes.|2012-05-18|-1.0795124084644665|38.23
FB|With trading set to begin in minutes, indications are that Facebook (NASDAQ:FB) will begin trading at $45, $7 above its $38 offering price. 46M shares have reportedly been paired.|2012-05-18|-1.0795124084644665|38.23
FB|Facebook (NASDAQ:FB) hasn't begun trading in the U.S. yet, but in Germany, bids of €58.20 ($74) are being placed, according to Bloomberg. That nearly amounts to a doubling from the company's $38 IPO price, and would translate into a market cap north of $200B.|2012-05-18|-1.0795124084644665|38.23
FB|Some Internet stocks deemed to be Facebook-related (NASDAQ:FB) plays are rallying yet again in premarket trading, as expectations grow for a major post-IPO pop. QPSA +10%. ZNGA +1.7%. RENN +1.3%|2012-05-18|-1.0795124084644665|38.23
AAPL|"Piper's Gene Munster declares there's an 80% chance Apple (AAPL +3.4%) will hit his sales forecasts for the next-gen iPhone, in spite of Qualcomm's (NASDAQ:QCOM) 28nm chip supply issues. In typical form, Munster adds the next iPhone will trigger the biggest ""upgrade cycle in smartphone history."" Meanwhile, Jefferies' Peter Misek predicts Apple will lower the unsubsidized price of the iPhone 3GS to $250-$300, to help it better compete with Android in emerging markets. (previous)"|2012-05-21|0.051062394199754|69.41
FB|Facebook (FB -13.2%) tumbles in early trading to $33.20; even after the selloff, the company trades at nearly 23x sales and 75x trailing EPS. Not helping is BTIG's decision to launch coverage at Neutral; in-line with earlier comments, the firm is worried about Facebook's valuation, decelerating growth, and ad monetization issues. Also lower: RENN -8.3%. ZNGA -7.1%. YELP -6.8%. LNKD -6.1%. GRPN -4.8%. SVVC -7.4%. GSVC -10%.|2012-05-21|-1.1620373329108211|34.03
FB|Facebook (NASDAQ:FB) falls through $38 in premarket trade, -2.7% to $37.20. Have the underwriters - who unleashed incredible firepower to hold $38 on Friday - gotten to their desks yet?|2012-05-21|-1.1620373329108211|34.03
NFLX|Driving home its commitment to financing original programming at the expense of library size, Netflix (NFLX -5.6%) has created a new position of VP of Original Content. Filling the position is content acquisition VP Cindy Holland, whose current job will be assumed by Latin America/Canada content acquisition chief Jason Ropell. The shakeup comes on a day when Netflix made new lows for 2012.|2012-05-22|0.03148822997588341|9.67
FB|Facebook's (NASDAQ:FB) precipitous decline yesterday tripped a circuit-breaker just 15 minutes after the open and triggered restrictions on shorting. The break will remain in place until the end of today's session. Finra data shows that 23.6M Facebook shares were shorted on Friday and 6.4M yesterday.|2012-05-22|-0.16664238406561427|31.0
FB|It's happening again. Facebook (FB -7%) dives in early trading to $31.65 - shares are now down 17% from their $38 IPO price, though the company's multiples are still high. If Facebook doesn't soon reverse course, class-action suits over last week's increase in its offering price may just be a matter of time. (also)|2012-05-22|-0.16664238406561427|31.0
FB|Facebook (FB -2.4%) continues to fall as the blame game starts over responsibility for its 11% slump yesterday. Among the chief names are Morgan Stanley (NYSE:MS), the lead underwriter; Nasdaq (NASDAQ:NDAQ), for the tech problems on Friday; and of course Facebook. Among the criticisms: the price was too high and too many shares were sold.|2012-05-22|-0.16664238406561427|31.0
MSFT|"BlackBay trader Todd Schoenberger says the market has it all wrong over Linkedin (LNKD -0.5%), which has been dragged down of late by Facebook. The site has well-balanced global breadth and an advantegous business model. ""I would buy it now even if it goes up 20% or down 20%...It's a buy and hold,"" says Schoenberger."|2012-05-23|-0.02307600882419758|24.19
MSFT|Contributing to today's drop in LinkedIn (LNKD -5.3%) is a cautious note from ITG, which thinks the company's pricing and volume have dipped in Q2. This leads ITG to think LinkedIn, which has beat the guidance set for each of its first 4 post-IPO earnings reports, will only report in-line sales. And that, it thinks, could disappoint investors who have given the company a sky-high valuation.|2012-05-24|-0.02348991610896589|24.16
FB|After bouncing a little yesterday, Facebook (FB -3.7%) is selling off again after Capstone Investments started coverage with a Hold,|2012-05-25|-0.09792915320825024|31.91
FB|"Today's selloff in Facebook (FB -9.8%) is happening even though CLSA's James Lee is starting coverage with a Buy and $40 PT. Lee notes Facebook's ad click rates, a major concern for many, are much higher when an ad targets a ""fan"" of a product or service, and expects this trend and others to drive online ad share gains at Google's (NASDAQ:GOOG) expense. On the flip side, Paul R. La Monica's talks with money managers find little interest in buying Facebook shares, mostly due to valuation concerns."|2012-05-29|-0.15265479467843057|28.84
FB|In spite of today's rally, Facebook (FB -5.6%) is falling to new post-IPO lows in early trading, and is once more taking related names down with it. ZNGA -3.9%. SVVC -1.6%. GSVC -2.3%. Investor unease with Facebook's reported plans to become a smartphone vendor could be playing a role, but the company's still-high valuation is a more likely culprit.|2012-05-29|-0.15265479467843057|28.84
AMZN|"As part of its efforts to ramp its mobile ad business (and thus better monetize its Kindle line), Amazon (NASDAQ:AMZN) has ""kicked the tires on a few mobile-ad companies,"" AdAge reports. One of those companies is said to be JumpTap, one of the largest independent mobile ad networks. It's added Amazon has hired ex-Microsoft mobile marketing chief Jamie Wells to head its ad sales efforts. Millennial Media (MM +3.2%) appears to be getting a lift from AdAge's report."|2012-05-29|-0.02788544592358444|214.75
WMT|Shares of Wal-Mart (WMT +0.5%) stay resilient in the face of stocks falling across the globe, even managing to etch out yet another 52-week high in the process. At the company's annual meeting on Friday, shareholders will find out if the movement to oust current board members and increase transparency takes hold or if a 20% return over the last year is enough to keep a majority satisfied.|2012-05-30|0.00785717369120631|53.63
MSFT|LinkedIn (LNKD) is raised to a Buy at Citigroup, the bank noting its 7 consecutive quarters of 100% revenue growth and the opportunity provided by a 20% sell-off in the stock. Shares +2.1% premarket. (via CNBC's John Melloy)|2012-05-30|0.0047352437212859755|24.39
FB|Facebook (FB +5.1%) rallied in afternoon trading, and closed at $29.63. Topeka Capital's bullish call echoes a common argument among Facebook bulls: that the company will ultimately justify its lofty valuation by finding ways to leverage its giant user base and volumes of data to open up major untapped revenue streams. Those streams, in Topeka's view, include e-commerce, online payments, search ads, and classifieds, and are collectively worth over $1T.|2012-05-31|-0.0360339181975996|29.6
NFLX|Netflix (NASDAQ:NFLX) -6.3% after BofA cuts its 2012 earnings forecast for the company, citing fears about U.S. streaming growth and the costs related to its international expansion.|2012-05-31|-0.09618026301160243|9.06
FB|"Facebook (FB -3.4%) can't catch a break. Shares are making new lows today even though Pivotal Research is upgrading shares to Hold on valuation grounds, and Topeka Capital is starting coverage at Buy. Shares are now down 29% from their $38 IPO price. Yesterday, Kleiner Perkins VC Mary Meeker (previous) defended the company, but added Kleiner didn't make a single investment in a $1B fund in Q1 because ""the private market is a bubble."""|2012-05-31|-0.0360339181975996|29.6
